Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,^FTSE,^GSPC,^N225,^NSEI,^FTSE,^GSPC,^N225,^NSEI,^FTSE,^GSPC,^N225,^NSEI,^FTSE,^GSPC,^N225,^NSEI,^FTSE,^GSPC,^N225,^NSEI
Date,,,,,,,,,,,,,,,,,,,,
2021-02-05,6489.2998046875,3886.830078125,28779.189453125,14924.25,6518.7001953125,3894.56005859375,28785.7109375,15014.650390625,6457.60009765625,3874.929931640625,28548.26953125,14864.75,6503.7001953125,3878.300048828125,28631.4609375,14952.599609375,984403300.0,4879470000.0,93200000.0,935600.0
2021-02-08,6523.5,3915.590087890625,29388.5,15115.7998046875,6567.7001953125,3915.77001953125,29400.560546875,15159.900390625,6489.2998046875,3892.590087890625,28817.599609375,15041.0498046875,6489.2998046875,3892.590087890625,28831.580078125,15064.2998046875,818871300.0,4648360000.0,93600000.0,671200.0
2021-02-09,6531.60009765625,3911.22998046875,29505.9296875,15109.2998046875,6541.0,3918.35009765625,29585.75,15257.099609375,6501.0,3902.639892578125,29350.48046875,15064.2998046875,6523.5,3910.489990234375,29435.609375,15164.150390625,544655300.0,4568320000.0,86900000.0,713300.0
2021-02-10,6524.39990234375,3909.8798828125,29562.9296875,15106.5,6577.0,3931.5,29562.9296875,15168.25,6481.0,3884.93994140625,29368.1796875,14977.2001953125,6531.60009765625,3920.780029296875,29412.55078125,15119.0498046875,782043000.0,4837070000.0,81100000.0,624800.0
2021-02-11,6528.7001953125,3916.3798828125,,15173.2998046875,6554.2001953125,3925.989990234375,,15188.5,6514.89990234375,3890.389892578125,,15065.400390625,6524.39990234375,3916.39990234375,,15073.25,673184700.0,4590960000.0,,500100.0
2021-02-12,6589.7998046875,3934.830078125,29520.0703125,15163.2998046875,6589.7998046875,3937.22998046875,29650.509765625,15243.5,6485.10009765625,3905.780029296875,29417.3203125,15081.0,6528.7001953125,3911.64990234375,29635.880859375,15186.2001953125,495851300.0,4135060000.0,79800000.0,571800.0
2021-02-15,6756.10009765625,,30084.150390625,15314.7001953125,6775.39990234375,,30092.33984375,15340.150390625,6589.7998046875,,29662.41015625,15243.400390625,6589.7998046875,,29662.41015625,15270.2998046875,825488200.0,,70300000.0,456000.0
2021-02-16,6748.89990234375,3932.590087890625,30467.75,15313.4501953125,6799.89990234375,3950.429931640625,30714.51953125,15431.75,6736.89990234375,3923.85009765625,30191.650390625,15242.2001953125,6756.10009765625,3939.610107421875,30229.4609375,15371.4501953125,817289800.0,5058990000.0,81300000.0,648500.0
2021-02-17,6710.89990234375,3931.330078125,30292.189453125,15208.900390625,6760.2998046875,3933.610107421875,30398.19921875,15314.2998046875,6701.60009765625,3900.429931640625,30191.009765625,15170.75,6748.89990234375,3918.5,30366.8203125,15279.900390625,755390100.0,4730650000.0,74800000.0,504800.0
2021-02-18,6617.2001953125,3913.969970703125,30236.08984375,15118.9501953125,6721.7998046875,3921.97998046875,30560.490234375,15250.75,6591.39990234375,3885.030029296875,30140.009765625,15078.0498046875,6710.89990234375,3915.860107421875,30311.98046875,15238.7001953125,847018200.0,4793650000.0,77900000.0,770600.0
2021-02-19,6624.0,3906.7099609375,30017.919921875,14981.75,6646.2001953125,3930.409912109375,30169.58984375,15144.0498046875,6600.60009765625,3903.070068359375,29847.330078125,14898.2001953125,6617.2001953125,3921.159912109375,29970.58984375,15074.7998046875,976444700.0,4845320000.0,63700000.0,712200.0
2021-02-22,6612.2001953125,3876.5,30156.029296875,14675.7001953125,6624.7001953125,3902.919921875,30458.130859375,15010.099609375,6545.89990234375,3874.7099609375,30089.1796875,14635.0498046875,6624.0,3885.550048828125,30281.779296875,14999.0498046875,846468100.0,5917100000.0,62800000.0,609900.0
2021-02-23,6625.89990234375,3881.3701171875,,14707.7998046875,6675.39990234375,3895.97998046875,,14854.5,6555.89990234375,3805.590087890625,,14651.849609375,6612.2001953125,3857.070068359375,,14782.25,1154639900.0,6296610000.0,,744100.0
2021-02-24,6659.0,3925.429931640625,29671.69921875,14982.0,6669.89990234375,3928.64990234375,30089.58984375,15008.7998046875,6572.2998046875,3859.60009765625,29671.69921875,14504.5,6625.89990234375,3873.7099609375,30020.109375,14729.150390625,1141083000.0,6012790000.0,79300000.0,403800.0
2021-02-25,6652.0,3829.340087890625,30168.26953125,15097.349609375,6702.89990234375,3925.02001953125,30213.279296875,15176.5,6644.7001953125,3814.0400390625,30044.4296875,15065.349609375,6659.0,3915.800048828125,30077.26953125,15079.849609375,852469800.0,6547470000.0,70100000.0,803900.0
2021-02-26,6483.39990234375,3811.14990234375,28966.009765625,14529.150390625,6652.0,3861.080078125,29760.310546875,14919.4501953125,6465.60009765625,3789.5400390625,28966.009765625,14467.75,6652.0,3839.659912109375,29753.73046875,14888.599609375,1279039900.0,6526070000.0,92900000.0,1103600.0
2021-03-01,6588.5,3901.820068359375,29663.5,14761.5498046875,6612.7001953125,3914.5,29686.390625,14806.7998046875,6483.39990234375,3842.510009765625,29396.0390625,14638.5498046875,6483.39990234375,3842.510009765625,29419.44921875,14702.5,708419900.0,5114820000.0,62700000.0,507300.0
2021-03-02,6613.7998046875,3870.2900390625,29408.169921875,14919.099609375,6660.7998046875,3906.409912109375,29996.390625,14959.099609375,6560.89990234375,3868.570068359375,29314.8203125,14760.7998046875,6588.5,3903.639892578125,29939.75,14865.2998046875,682614300.0,5536010000.0,70100000.0,621700.0
2021-03-03,6675.5,3819.719970703125,29559.099609375,15245.599609375,6705.2998046875,3874.469970703125,29604.369140625,15273.150390625,6613.7998046875,3818.860107421875,29336.599609375,14995.7998046875,6613.7998046875,3863.989990234375,29482.119140625,15064.400390625,937329300.0,6173660000.0,68800000.0,544200.0
2021-03-04,6650.89990234375,3768.469970703125,28930.109375,15080.75,6675.5,3843.669921875,29277.189453125,15202.349609375,6581.2001953125,3723.340087890625,28711.0390625,14980.2001953125,6675.5,3818.530029296875,29198.419921875,15026.75,938807000.0,7195400000.0,75200000.0,534900.0
2021-03-05,6630.5,3841.93994140625,28864.3203125,14938.099609375,6710.7998046875,3851.68994140625,28867.830078125,15092.349609375,6560.7998046875,3730.18994140625,28308.5703125,14862.099609375,6650.89990234375,3793.580078125,28725.48046875,14977.9501953125,1027477500.0,6851070000.0,85800000.0,640700.0
2021-03-08,6719.10009765625,3821.35009765625,28743.25,14956.2001953125,6726.39990234375,3881.06005859375,29255.900390625,15111.150390625,6612.7001953125,3819.25,28644.259765625,14919.900390625,6630.5,3844.389892578125,29208.189453125,15002.4501953125,972755300.0,5871710000.0,92400000.0,0.0
2021-03-09,6730.2998046875,3875.43994140625,29027.939453125,15098.400390625,6786.7998046875,3903.760009765625,29053.560546875,15126.849609375,6689.89990234375,3851.929931640625,28609.2109375,14925.4501953125,6719.10009765625,3851.929931640625,28748.869140625,15049.900390625,952946800.0,5513560000.0,96700000.0,675300.0
2021-03-10,6725.60009765625,3898.81005859375,29036.560546875,15174.7998046875,6740.7998046875,3917.35009765625,29233.470703125,15218.4501953125,6677.0,3885.72998046875,28960.08984375,15100.849609375,6730.2998046875,3891.989990234375,29118.279296875,15202.150390625,725796800.0,5847380000.0,83000000.0,404600.0
2021-03-11,6737.0,3939.340087890625,29211.640625,,6755.2998046875,3960.27001953125,29255.419921875,,6699.2998046875,3915.5400390625,28995.330078125,,6725.60009765625,3915.5400390625,29033.919921875,,714706900.0,5312880000.0,78500000.0,
2021-03-12,6761.5,3943.340087890625,29717.830078125,15030.9501953125,6766.39990234375,3944.989990234375,29744.3203125,15336.2998046875,6709.0,3915.2099609375,29210.400390625,14953.599609375,6737.0,3924.52001953125,29287.740234375,15321.150390625,706134500.0,4476280000.0,96600000.0,493200.0
2021-03-15,6749.7001953125,3968.93994140625,29766.970703125,14929.5,6804.89990234375,3970.080078125,29884.73046875,15048.400390625,6723.7001953125,3923.5400390625,29670.310546875,14745.849609375,6761.5,3942.9599609375,29804.5,15048.400390625,670767900.0,4900100000.0,94100000.0,467500.0
2021-03-16,6803.60009765625,3962.7099609375,29921.08984375,14910.4501953125,6812.7998046875,3981.0400390625,30026.400390625,15051.599609375,6749.60009765625,3953.43994140625,29755.470703125,14890.650390625,6749.7001953125,3973.590087890625,29770.390625,14996.099609375,8494800.0,4613080000.0,83800000.0,100.0
2021-03-17,6762.7001953125,3974.1201171875,29914.330078125,14721.2998046875,6805.7001953125,3983.8701171875,29984.970703125,14956.5498046875,6753.7998046875,3935.739990234375,29825.16015625,14696.0498046875,6803.60009765625,3949.570068359375,29836.830078125,14946.5498046875,8378200.0,4561660000.0,74600000.0,100.0
2021-03-18,6779.7001953125,3915.4599609375,30216.75,14557.849609375,6791.7998046875,3969.6201171875,30485.0,14875.2001953125,6740.5,3910.860107421875,30041.5,14478.599609375,6762.7001953125,3953.5,30148.48046875,14855.5,825204500.0,5118590000.0,95400000.0,542200.0
2021-03-19,6708.7001953125,3913.10009765625,29792.05078125,14744.0,6779.7001953125,3930.1201171875,30049.76953125,14788.25,6664.60009765625,3886.75,29621.220703125,14350.099609375,6779.7001953125,3913.139892578125,29904.5703125,14471.150390625,1819149000.0,7757420000.0,128500000.0,919200.0
2021-03-22,6726.10009765625,3940.590087890625,29174.150390625,14736.400390625,6732.7001953125,3955.31005859375,29472.98046875,14763.900390625,6651.0,3914.159912109375,29107.630859375,14597.849609375,6708.7001953125,3916.47998046875,29444.099609375,14736.2998046875,811558900.0,4316260000.0,78800000.0,459000.0
2021-03-23,6699.2001953125,3910.52001953125,28995.919921875,14814.75,6726.10009765625,3949.1298828125,29496.830078125,14878.599609375,6664.7998046875,3901.570068359375,28995.919921875,14707.0,6726.10009765625,3937.60009765625,29381.490234375,14768.5498046875,861618700.0,4669010000.0,79200000.0,474200.0
2021-03-24,6712.89990234375,3889.139892578125,28405.51953125,14549.400390625,6722.60009765625,3942.080078125,28867.669921875,14752.349609375,6649.39990234375,3889.070068359375,28379.060546875,14535.0,6699.2001953125,3919.929931640625,28765.55078125,14712.4501953125,942724200.0,4783020000.0,96000000.0,456400.0
2021-03-25,6674.7998046875,3909.52001953125,28729.880859375,14324.900390625,6729.89990234375,3919.5400390625,28821.830078125,14575.599609375,6618.60009765625,3853.5,28414.919921875,14264.400390625,6712.89990234375,3879.340087890625,28457.330078125,14570.900390625,768539700.0,4948340000.0,72800000.0,606800.0
2021-03-26,6740.60009765625,3974.5400390625,29176.69921875,14507.2998046875,6742.10009765625,3978.18994140625,29240.740234375,14572.900390625,6674.7998046875,3917.1201171875,28953.220703125,14414.25,6674.7998046875,3917.1201171875,29068.51953125,14506.2998046875,748208300.0,5483160000.0,73700000.0,481000.0
2021-03-29,6736.2001953125,3971.090087890625,29384.51953125,,6758.7998046875,3981.830078125,29578.369140625,,6705.39990234375,3943.25,29200.880859375,,6740.60009765625,3969.31005859375,29478.119140625,,624496600.0,4628180000.0,107900000.0,
2021-03-30,6772.10009765625,3958.550048828125,29432.69921875,14845.099609375,6792.2001953125,3968.010009765625,29478.19921875,14876.2998046875,6729.5,3944.35009765625,29283.890625,14617.599609375,6736.2001953125,3963.340087890625,29365.0390625,14628.5,664395600.0,4121510000.0,79900000.0,594500.0
2021-03-31,6713.60009765625,3972.889892578125,29178.80078125,14690.7001953125,6775.7001953125,3994.409912109375,29348.990234375,14813.75,6713.60009765625,3966.97998046875,29165.51953125,14670.25,6772.10009765625,3967.25,29278.330078125,14811.849609375,854819600.0,4578050000.0,82000000.0,463900.0
2021-04-01,6737.2998046875,4019.8701171875,29388.869140625,14867.349609375,6766.5,4020.6298828125,29585.4609375,14883.2001953125,6713.60009765625,3992.780029296875,29318.8203125,14692.4501953125,6713.60009765625,3992.780029296875,29441.91015625,14798.400390625,592371100.0,4162130000.0,75600000.0,445000.0
2021-04-02,,,29854.0,,,,29869.669921875,,,,29694.08984375,,,,29704.66015625,,,,57200000.0,
2021-04-05,,4077.909912109375,30089.25,14637.7998046875,,4083.419921875,30195.0,14849.849609375,,4034.43994140625,30024.25,14459.5,,4034.43994140625,30084.609375,14837.7001953125,,4005030000.0,55400000.0,509700.0
2021-04-06,6823.60009765625,4073.93994140625,29696.630859375,14683.5,6843.7001953125,4086.22998046875,30208.890625,14779.099609375,6737.2998046875,4068.139892578125,29665.859375,14573.900390625,6737.2998046875,4075.570068359375,30208.890625,14737.0,773873100.0,4081270000.0,65500000.0,475300.0
2021-04-07,6885.2998046875,4079.949951171875,29730.7890625,14819.0498046875,6898.39990234375,4083.1298828125,29867.939453125,14879.7998046875,6823.60009765625,4068.31005859375,29523.55078125,14649.849609375,6823.60009765625,4074.2900390625,29743.48046875,14716.4501953125,708769700.0,4120810000.0,61500000.0,0.0
2021-04-08,6942.2001953125,4097.169921875,29708.98046875,14873.7998046875,6942.2001953125,4098.18994140625,29744.7890625,14984.150390625,6884.7998046875,4082.5400390625,29516.419921875,14821.099609375,6885.2998046875,4089.949951171875,29675.880859375,14875.650390625,792318200.0,3907100000.0,62600000.0,514800.0
2021-04-09,6915.7998046875,4128.7998046875,29768.060546875,14834.849609375,6949.60009765625,4129.47998046875,30064.349609375,14918.4501953125,6906.39990234375,4095.510009765625,29768.060546875,14785.650390625,6942.2001953125,4096.10986328125,29865.529296875,14882.650390625,615052100.0,3640390000.0,64900000.0,504100.0
2021-04-12,6889.10009765625,4127.990234375,29538.73046875,14310.7998046875,6916.10009765625,4131.759765625,29876.0390625,14652.5,6853.7998046875,4114.81982421875,29538.73046875,14248.7001953125,6915.7998046875,4124.7099609375,29874.4296875,14644.650390625,639363600.0,3588900000.0,50200000.0,650200.0
2021-04-13,6890.5,4141.58984375,29751.609375,14504.7998046875,6895.10009765625,4148.0,29897.109375,14528.900390625,6859.7001953125,4124.43017578125,29573.7890625,14274.900390625,6889.10009765625,4130.10009765625,29605.689453125,14364.900390625,572405700.0,3734720000.0,54900000.0,605100.0
2021-04-14,6939.60009765625,4124.66015625,29620.990234375,,6942.2998046875,4151.68994140625,29722.400390625,,6880.7001953125,4120.8701171875,29567.1796875,,6890.5,4141.580078125,29718.060546875,,596867000.0,3985350000.0,57200000.0,
2021-04-15,6983.5,4170.419921875,29642.689453125,14581.4501953125,6994.89990234375,4173.490234375,29787.66015625,14597.5498046875,6939.2998046875,4139.759765625,29558.55078125,14353.2001953125,6939.60009765625,4139.759765625,29573.900390625,14522.400390625,651402900.0,4033420000.0,50600000.0,568000.0
2021-04-16,7019.5,4185.47021484375,29683.369140625,14617.849609375,7037.7001953125,4191.31005859375,29789.080078125,14697.7001953125,6983.5,4170.75,29621.830078125,14559.0,6983.5,4174.14013671875,29789.080078125,14599.599609375,742505700.0,4163820000.0,49100000.0,577200.0
2021-04-19,7000.10009765625,4163.259765625,29685.369140625,14359.4501953125,7040.2998046875,4180.81005859375,29808.009765625,14382.2998046875,6979.2001953125,4150.47021484375,29530.83984375,14191.400390625,7019.5,4179.7998046875,29688.3203125,14306.599609375,529712700.0,3810290000.0,44700000.0,512300.0
2021-04-20,6859.89990234375,4134.93994140625,29100.380859375,14296.400390625,7001.2998046875,4159.18017578125,29361.279296875,14526.9501953125,6857.10009765625,4118.3798828125,29014.359375,14207.2998046875,7000.10009765625,4159.18017578125,29355.869140625,14526.7001953125,825253600.0,4342650000.0,59900000.0,467400.0
2021-04-21,6895.2998046875,4173.419921875,28508.55078125,,6914.89990234375,4175.02001953125,28778.9296875,,6859.60009765625,4126.35009765625,28419.83984375,,6859.89990234375,4128.419921875,28660.359375,,662064600.0,3887250000.0,71000000.0,
2021-04-22,6938.2001953125,4134.97998046875,29188.169921875,14406.150390625,6941.10009765625,4179.56982421875,29192.390625,14424.75,6889.2998046875,4123.68994140625,28800.859375,14151.400390625,6895.2998046875,4170.4599609375,28880.779296875,14219.150390625,647196400.0,4245140000.0,55100000.0,524600.0
2021-04-23,6938.60009765625,4180.169921875,29020.630859375,14341.349609375,6938.60009765625,4194.169921875,29035.33984375,14461.150390625,6891.7998046875,4138.77978515625,28770.619140625,14273.2998046875,6938.2001953125,4138.77978515625,28939.119140625,14326.349609375,582223700.0,3569880000.0,47500000.0,498100.0
2021-04-26,6963.10009765625,4187.6201171875,29126.23046875,14485.0,6971.5,4194.18994140625,29241.279296875,14557.5,6913.39990234375,4182.35986328125,28896.369140625,14421.2998046875,6938.60009765625,4185.02978515625,29095.490234375,14449.4501953125,511633400.0,3748320000.0,49200000.0,452700.0
2021-04-27,6945.0,4186.72021484375,28991.890625,14653.0498046875,6975.10009765625,4193.35009765625,29187.109375,14667.5498046875,6929.7998046875,4176.22021484375,28990.189453125,14484.849609375,6963.10009765625,4188.25,29174.529296875,14493.7998046875,658634400.0,3710700000.0,59400000.0,451800.0
2021-04-28,6963.7001953125,4183.18017578125,29053.970703125,14864.5498046875,6986.7001953125,4201.52978515625,29139.69921875,14890.25,6944.10009765625,4181.77978515625,28875.91015625,14694.9501953125,6945.0,4185.14013671875,28935.509765625,14710.5,990231900.0,3787360000.0,61400000.0,457000.0
2021-04-29,6961.5,4211.47021484375,,14894.900390625,7019.7998046875,4218.77978515625,,15044.349609375,6953.89990234375,4176.81005859375,,14814.4501953125,6963.7001953125,4206.14013671875,,14979.0,657930300.0,4298680000.0,,517500.0
2021-04-30,6969.7998046875,4181.169921875,28812.630859375,14631.099609375,7009.5,4198.10009765625,29046.490234375,14855.4501953125,6946.0,4174.85009765625,28760.26953125,14601.7001953125,6961.5,4198.10009765625,28996.66015625,14747.349609375,831625600.0,4300880000.0,78400000.0,613900.0
2021-05-03,,4192.66015625,,14634.150390625,,4209.39013671875,,14673.849609375,,4188.02978515625,,14416.25,,4191.97998046875,,14481.0498046875,,4070220000.0,,448900.0
2021-05-04,6923.2001953125,4164.66015625,,14496.5,7034.2998046875,4179.0400390625,,14723.400390625,6912.2998046875,4128.58984375,,14461.5,6969.7998046875,4179.0400390625,,14687.25,911981600.0,4452460000.0,,503400.0
2021-05-05,7039.2998046875,4167.58984375,,14617.849609375,7047.7998046875,4187.72021484375,,14637.900390625,6923.2001953125,4160.93994140625,,14506.599609375,6923.2001953125,4177.06005859375,,14604.150390625,734979800.0,4230920000.0,,455900.0
2021-05-06,7076.2001953125,4201.6201171875,29331.369140625,14724.7998046875,7076.2001953125,4202.7001953125,29430.220703125,14743.900390625,7026.7998046875,4147.330078125,28966.470703125,14611.5,7039.2998046875,4169.14013671875,29024.009765625,14668.349609375,764405400.0,4511000000.0,94300000.0,467800.0
2021-05-07,7129.7001953125,4232.60009765625,29357.8203125,14823.150390625,7143.5,4238.0400390625,29449.859375,14863.0498046875,7076.2001953125,4201.64013671875,29237.359375,14765.5,7076.2001953125,4210.33984375,29330.44921875,14816.849609375,624763100.0,4016080000.0,67500000.0,488000.0
2021-05-10,7123.7001953125,4188.43017578125,29518.33984375,14942.349609375,7164.2001953125,4236.39013671875,29685.41015625,14966.900390625,7104.39990234375,4188.1298828125,29346.140625,14892.5,7129.7001953125,4228.2900390625,29376.890625,14928.25,744129400.0,4560700000.0,66300000.0,522000.0
2021-05-11,6948.0,4152.10009765625,28608.58984375,14850.75,7123.7001953125,4162.0400390625,29289.119140625,14900.0,6912.39990234375,4111.52978515625,28535.359375,14771.400390625,7123.7001953125,4150.33984375,29238.560546875,14789.7001953125,933225500.0,4870710000.0,73200000.0,647400.0
2021-05-12,7004.60009765625,4063.0400390625,28147.509765625,14696.5,7028.10009765625,4134.72998046875,28831.029296875,14824.0498046875,6945.2998046875,4056.8798828125,27888.58984375,14649.7001953125,6948.0,4130.5498046875,28712.099609375,14823.5498046875,743459700.0,4733070000.0,90000000.0,643800.0
2021-05-13,6963.2998046875,4112.5,27448.009765625,,7004.60009765625,4131.580078125,27961.9609375,,6823.60009765625,4074.989990234375,27385.029296875,,7004.60009765625,4074.989990234375,27929.009765625,,660813600.0,4779540000.0,80500000.0,
2021-05-14,7043.60009765625,4173.85009765625,28084.470703125,14677.7998046875,7048.7001953125,4183.1298828125,28139.9609375,14749.650390625,6963.2998046875,4129.580078125,27723.69921875,14591.900390625,6963.2998046875,4129.580078125,27723.69921875,14749.400390625,845954300.0,4008880000.0,73500000.0,620700.0
2021-05-17,7032.89990234375,4163.2900390625,27824.830078125,14923.150390625,7066.7998046875,4171.919921875,28312.779296875,14938.0,6989.10009765625,4142.68994140625,27632.529296875,14725.349609375,7043.60009765625,4169.919921875,28310.4609375,14756.25,582188300.0,4125050000.0,63900000.0,546400.0
2021-05-18,7034.2001953125,4127.830078125,28406.83984375,15108.099609375,7102.60009765625,4169.14990234375,28481.169921875,15137.25,7030.39990234375,4125.990234375,27931.5703125,15043.7001953125,7032.89990234375,4165.93994140625,27931.5703125,15067.2001953125,736327300.0,4398150000.0,74700000.0,583900.0
2021-05-19,6950.2001953125,4115.68017578125,28044.44921875,15030.150390625,7034.2001953125,4116.93017578125,28216.650390625,15133.400390625,6897.10009765625,4061.409912109375,27842.98046875,15008.849609375,7034.2001953125,4098.4501953125,28031.220703125,15058.599609375,729532000.0,4247450000.0,68700000.0,569100.0
2021-05-20,7019.7998046875,4159.1201171875,28098.25,14906.0498046875,7019.7998046875,4172.7998046875,28176.869140625,15069.7998046875,6926.89990234375,4121.97021484375,27821.9609375,14884.900390625,6950.2001953125,4121.97021484375,27875.5,15042.599609375,626003200.0,3978880000.0,56800000.0,480300.0
2021-05-21,7018.10009765625,4155.85986328125,28317.830078125,15175.2998046875,7028.2001953125,4188.72021484375,28411.560546875,15190.0,6973.2998046875,4151.72021484375,28193.029296875,14985.849609375,7019.7998046875,4168.60986328125,28269.609375,14987.7998046875,803607300.0,3995250000.0,58700000.0,572900.0
2021-05-24,7051.60009765625,4197.0498046875,28364.609375,15197.7001953125,7054.60009765625,4209.52001953125,28584.1796875,15256.25,7013.5,4170.16015625,28212.3203125,15145.4501953125,7018.10009765625,4170.16015625,28212.3203125,15211.349609375,422927700.0,3684800000.0,54700000.0,579800.0
2021-05-25,7029.7998046875,4188.1298828125,28553.98046875,15208.4501953125,7067.60009765625,4213.419921875,28576.970703125,15293.849609375,7029.7998046875,4182.52001953125,28443.740234375,15163.400390625,7051.60009765625,4205.93994140625,28516.990234375,15291.75,619367600.0,4182250000.0,54000000.0,441500.0
2021-05-26,7026.89990234375,4195.990234375,28642.189453125,15301.4501953125,7050.89990234375,4202.60986328125,28710.830078125,15319.900390625,6998.2001953125,4184.10986328125,28396.619140625,15194.9501953125,7029.7998046875,4191.58984375,28396.619140625,15257.0498046875,619965100.0,4420890000.0,64200000.0,384000.0
2021-05-27,7019.7001953125,4200.8798828125,28549.009765625,15337.849609375,7044.0,4213.3798828125,28587.2109375,15384.5498046875,7008.5,4197.77978515625,28360.560546875,15272.5,7026.89990234375,4201.93994140625,28543.3203125,15323.9501953125,1422973500.0,6406310000.0,138200000.0,0.0
2021-05-28,7022.60009765625,4204.10986328125,29149.41015625,15435.650390625,7054.89990234375,4218.35986328125,29194.109375,15469.650390625,7019.60009765625,4203.56982421875,28899.66015625,15394.75,7019.7001953125,4210.77001953125,28912.5390625,15421.2001953125,786614400.0,4649250000.0,80600000.0,468100.0
2021-05-31,,,28860.080078125,15582.7998046875,,,29147.7109375,15606.349609375,,,28791.599609375,15374.0,,,29019.44921875,15437.75,,,53800000.0,436000.0
2021-06-01,7080.5,4202.0400390625,28814.33984375,15574.849609375,7118.0,4234.1201171875,29075.470703125,15660.75,7022.60009765625,4197.58984375,28611.25,15528.2998046875,7022.60009765625,4216.52001953125,28998.650390625,15629.650390625,726701500.0,5074670000.0,47400000.0,409600.0
2021-06-02,7108.0,4208.1201171875,28946.140625,15576.2001953125,7122.5,4217.3701171875,29003.55078125,15597.4501953125,7074.10009765625,4198.27001953125,28565.830078125,15459.849609375,7080.5,4206.81982421875,28730.810546875,15520.349609375,570341500.0,5833670000.0,71000000.0,428600.0
2021-06-03,7064.39990234375,4192.85009765625,29058.109375,15690.349609375,7108.0,4204.39013671875,29157.16015625,15705.099609375,7013.89990234375,4167.93017578125,28879.150390625,15611.0,7108.0,4191.43017578125,28890.390625,15655.5498046875,617182900.0,5587970000.0,58500000.0,410200.0
2021-06-04,7069.0,4229.89013671875,28941.51953125,15670.25,7071.7998046875,4233.4501953125,28991.240234375,15733.599609375,7039.7001953125,4206.0498046875,28764.6796875,15622.349609375,7064.39990234375,4206.0498046875,28901.419921875,15712.5,425216000.0,4139790000.0,55800000.0,414200.0
2021-06-07,7077.2001953125,4226.52001953125,29019.240234375,15751.650390625,7098.2998046875,4232.33984375,29241.19921875,15773.4501953125,7042.2001953125,4215.66015625,28973.05078125,15678.099609375,7069.0,4229.33984375,29214.0,15725.099609375,963131300.0,4476920000.0,51000000.0,394000.0
2021-06-08,7095.10009765625,4227.259765625,28963.560546875,15740.099609375,7120.7001953125,4236.740234375,29140.6796875,15778.7998046875,7074.89990234375,4208.41015625,28897.640625,15680.0,7077.2001953125,4233.81005859375,29046.029296875,15773.900390625,550005100.0,4659620000.0,50400000.0,378200.0
2021-06-09,7081.0,4219.5498046875,28860.80078125,15635.349609375,7095.7001953125,4237.08984375,28932.029296875,15800.4501953125,7046.0,4218.740234375,28801.830078125,15566.900390625,7095.10009765625,4232.990234375,28901.560546875,15766.2998046875,575133700.0,4713260000.0,50400000.0,457900.0
2021-06-10,7088.2001953125,4239.18017578125,28958.560546875,15737.75,7117.7001953125,4249.740234375,29007.529296875,15751.25,7080.0,4220.33984375,28799.740234375,15648.5,7081.0,4228.56005859375,28799.740234375,15692.099609375,574917100.0,4408210000.0,53300000.0,298300.0
2021-06-11,7134.10009765625,4247.43994140625,28948.73046875,15799.349609375,7140.7001953125,4248.3798828125,29080.890625,15835.5498046875,7088.2001953125,4232.25,28839.5390625,15749.7998046875,7088.2001953125,4242.89990234375,29030.0390625,15796.4501953125,509040600.0,3815010000.0,71100000.0,363000.0
2021-06-14,7146.7001953125,4255.14990234375,29161.80078125,15811.849609375,7188.2998046875,4255.58984375,29208.349609375,15823.0498046875,7131.7998046875,4234.06982421875,29026.26953125,15606.5,7134.10009765625,4248.31005859375,29153.109375,15791.400390625,551244200.0,4151200000.0,45000000.0,392900.0
2021-06-15,7172.5,4246.58984375,29441.30078125,15869.25,7189.60009765625,4257.16015625,29480.849609375,15901.599609375,7142.7001953125,4238.35009765625,29235.7109375,15842.400390625,7146.7001953125,4255.27978515625,29256.029296875,15866.9501953125,779379400.0,4048940000.0,53000000.0,323300.0
2021-06-16,7185.0,4223.7001953125,29291.009765625,15767.5498046875,7217.5,4251.89013671875,29434.099609375,15880.849609375,7169.2001953125,4202.4501953125,29263.720703125,15742.599609375,7172.5,4248.8701171875,29306.140625,15847.5,723106300.0,4538350000.0,52400000.0,340200.0
2021-06-17,7153.39990234375,4221.85986328125,29018.330078125,15691.400390625,7185.0,4232.2900390625,29197.6796875,15769.349609375,7133.0,4196.0498046875,28875.390625,15616.75,7185.0,4220.3701171875,29149.33984375,15648.2998046875,724679900.0,5312680000.0,56900000.0,357600.0
2021-06-18,7017.5,4166.4501953125,28964.080078125,15683.349609375,7154.60009765625,4204.77978515625,29136.740234375,15761.5,7008.7001953125,4164.39990234375,28957.98046875,15450.900390625,7153.39990234375,4204.77978515625,29136.740234375,15756.5,1553511000.0,6817010000.0,90200000.0,640800.0
2021-06-21,7062.2998046875,4224.7900390625,28010.9296875,15746.5,7065.10009765625,4226.240234375,28506.83984375,15765.150390625,6948.60009765625,4173.39990234375,27795.859375,15505.650390625,7017.5,4173.39990234375,28506.83984375,15525.849609375,820495800.0,4128950000.0,75800000.0,351500.0
2021-06-22,7090.0,4246.43994140625,28884.130859375,15772.75,7098.7001953125,4255.83984375,28895.259765625,15895.75,7061.10009765625,4217.27001953125,28494.4609375,15752.099609375,7062.2998046875,4224.60986328125,28513.0703125,15840.5,522524500.0,3828390000.0,67800000.0,322200.0
